timestamp,id_maquina,temperatura_c,pressao_psi,vibracao_mm_s
2025-03-01 15:18:32.567632,MCH_0029,81.13,33.56,1.36
2025-05-29 17:48:32.567632,MCH_0052,83.81,25.37,1.04
2025-04-24 01:18:32.567632,MCH_0062,84.81,30.87,1.42
2025-04-25 19:18:32.567632,MCH_0059,70.07,23.55,1.16
2025-03-07 09:18:32.567632,MCH_0069,83.65,32.33,1.58
2025-03-09 20:33:32.567632,MCH_0035,61.21,31.14,1.48
2025-05-08 19:03:32.567632,MCH_0031,65.38,33.72,1.13
2025-03-11 22:33:32.567632,MCH_0047,86.94,34.52,1.01
2025-06-10 01:18:32.567632,MCH_0053,91.77,21.1,1.1
2025-03-12 19:18:32.567632,MCH_0044,53.28,36.65,1.41
2025-05-07 07:33:32.567632,MCH_0033,80.27,29.78,1.2
2025-04-18 07:03:32.567632,MCH_0091,59.65,24.79,1.38
2025-04-04 00:33:32.567632,MCH_0011,72.41,35.85,1.1
2025-03-30 09:03:32.567632,MCH_0089,65.51,29.83,1.16
2025-03-01 04:03:32.567632,MCH_0070,80.57,30.32,1.81
2025-06-08 16:33:32.567632,MCH_0054,70.12,29.19,1.45
2025-05-15 00:18:32.567632,MCH_0007,96.51,29.19,1.73
2025-04-27 14:03:32.567632,MCH_0034,91.29,38.99,0.54
2025-05-05 17:03:32.567632,MCH_0031,65.88,30.48,1.25
2025-03-01 05:18:32.567632,MCH_0040,82.49,37.67,1.59
2025-04-28 11:03:32.567632,MCH_0066,80.07,39.9,1.46
2025-04-12 08:18:32.567632,MCH_0040,86.4,30.71,1.26
2025-03-26 11:18:32.567632,MCH_0007,86.58,23.23,1.33
2025-05-24 08:48:32.567632,MCH_0041,71.69,30.44,1.65
2025-05-01 02:48:32.567632,MCH_0013,73.82,27.34,1.23
2025-04-04 11:03:32.567632,MCH_0017,71.79,33.81,0.65
2025-05-10 23:03:32.567632,MCH_0096,81.68,30.53,1.42
2025-03-21 10:48:32.567632,MCH_0037,67.25,28.01,1.33
2025-03-10 12:48:32.567632,MCH_0055,90.82,25.93,1.16
2025-05-08 02:33:32.567632,MCH_0051,66.27,31.77,0.95
2025-05-07 21:33:32.567632,MCH_0050,58.42,17.31,1.14
2025-03-11 09:18:32.567632,MCH_0019,84.28,36.04,0.95
2025-04-13 10:33:32.567632,MCH_0015,79.24,33.6,1.62
2025-04-26 01:33:32.567632,MCH_0002,81.97,29.38,1.16
2025-04-15 11:18:32.567632,MCH_0004,82.24,33.92,1.12
2025-03-10 01:33:32.567632,MCH_0078,68.9,35.7,1.6
2025-03-17 10:03:32.567632,MCH_0086,76.88,18.94,1.88
2025-05-26 01:18:32.567632,MCH_0025,71.85,34.74,1.37
2025-05-23 12:33:32.567632,MCH_0077,82.3,22.99,1.17
2025-03-27 00:18:32.567632,MCH_0072,71.03,27.37,0.72
2025-03-04 05:03:32.567632,MCH_0080,88.68,20.69,0.86
2025-05-06 23:18:32.567632,MCH_0022,62.27,20.29,1.32
2025-03-22 12:18:32.567632,MCH_0012,62.92,25.73,1.13
2025-05-24 03:03:32.567632,MCH_0040,76.38,24.27,1.41
2025-04-19 09:33:32.567632,MCH_0054,79.97,31.94,0.88
2025-05-27 12:18:32.567632,MCH_0094,75.61,36.52,1.69
2025-05-01 08:48:32.567632,MCH_0079,85.4,22.09,1.08
2025-05-13 23:48:32.567632,MCH_0015,79.22,26.45,1.1
2025-05-13 18:03:32.567632,MCH_0069,76.5,35.47,1.15
2025-05-19 02:33:32.567632,MCH_0090,81.65,25.07,1.38
2025-03-07 23:18:32.567632,MCH_0027,76.7,40.73,1.12
2025-05-15 08:18:32.567632,MCH_0093,68.05,24.41,1.47
2025-04-17 02:03:32.567632,MCH_0090,69.16,32.61,2.01
2025-05-20 11:48:32.567632,MCH_0032,75.38,31.68,1.23
2025-05-24 09:03:32.567632,MCH_0072,71.56,23.72,1.47
2025-05-30 15:03:32.567632,MCH_0005,71.12,26.89,1.01
2025-03-17 14:03:32.567632,MCH_0086,86.44,35.6,0.76
2025-03-21 06:18:32.567632,MCH_0009,82.69,35.07,1.44
2025-04-17 11:18:32.567632,MCH_0026,94.09,24.11,1.25
2025-04-21 06:33:32.567632,MCH_0081,65.14,33.45,1.08
2025-06-05 23:33:32.567632,MCH_0071,83.9,33.21,1.18
2025-04-01 00:33:32.567632,MCH_0076,57.81,34.82,1.71
2025-04-28 19:03:32.567632,MCH_0060,75.1,21.84,1.22
2025-03-05 08:48:32.567632,MCH_0038,52.68,34.92,1.05
2025-04-02 09:33:32.567632,MCH_0002,71.59,27.04,0.89
2025-06-11 20:03:32.567632,MCH_0030,88.92,30.79,1.54
2025-06-07 19:18:32.567632,MCH_0069,60.83,25.26,1.72
2025-04-21 12:48:32.567632,MCH_0078,78.19,33.78,0.9
2025-04-04 08:03:32.567632,MCH_0047,55.78,26.45,1.41
2025-05-05 11:18:32.567632,MCH_0071,88.41,36.45,0.87
2025-04-24 12:03:32.567632,MCH_0058,76.5,26.86,1.32
2025-05-20 01:33:32.567632,MCH_0043,72.75,38.39,0.92
2025-04-20 02:18:32.567632,MCH_0021,78.96,29.56,1.11
2025-03-10 13:48:32.567632,MCH_0098,91.25,25.07,1.39
2025-04-13 09:48:32.567632,MCH_0061,54.22,34.68,1.06
2025-04-04 22:33:32.567632,MCH_0087,83.16,29.37,1.07
2025-06-01 00:03:32.567632,MCH_0098,72.67,23.61,1.16
2025-03-01 02:48:32.567632,MCH_0029,71.08,33.87,1.29
2025-05-09 18:03:32.567632,MCH_0035,71.57,24.61,1.37
2025-04-07 17:48:32.567632,MCH_0067,80.56,32.62,1.01
2025-03-21 04:03:32.567632,MCH_0043,79.35,27.96,1.36
2025-06-08 19:33:32.567632,MCH_0088,71.46,24.28,1.21
2025-03-13 02:18:32.567632,MCH_0051,68.29,32.11,1.51
2025-04-25 16:48:32.567632,MCH_0076,74.28,27.46,1.53
2025-05-06 10:18:32.567632,MCH_0009,81.56,34.21,1.09
2025-04-03 03:03:32.567632,MCH_0047,73.42,25.97,1.78
2025-04-22 00:03:32.567632,MCH_0020,82.76,25.95,1.12
2025-03-10 16:03:32.567632,MCH_0065,91.72,33.52,0.9
2025-05-09 19:18:32.567632,MCH_0025,87.73,25.97,1.13
2025-06-03 00:18:32.567632,MCH_0082,97.11,21.23,1.08
2025-05-27 05:18:32.567632,MCH_0084,83.72,33.18,1.15
2025-06-06 11:03:32.567632,MCH_0020,67.3,27.51,0.95
2025-03-28 01:03:32.567632,MCH_0038,81.39,25.73,1.23
2025-03-07 14:03:32.567632,MCH_0090,77.81,33.42,1.32
2025-06-10 10:03:32.567632,MCH_0055,70.96,31.87,1.43
2025-05-29 03:48:32.567632,MCH_0088,87.14,33.96,0.75
2025-03-03 19:18:32.567632,MCH_0003,82.53,34.54,1.02
2025-04-13 04:33:32.567632,MCH_0032,70.4,24.58,1.03
2025-04-20 03:48:32.567632,MCH_0076,92.59,22.61,0.85
2025-05-24 01:18:32.567632,MCH_0018,90.84,29.69,1.0
2025-05-11 08:33:32.567632,MCH_0068,64.81,24.7,0.97
2025-03-21 10:18:32.567632,MCH_0081,65.74,26.18,0.88
2025-04-23 15:48:32.567632,MCH_0082,79.95,33.69,1.38
2025-03-03 21:33:32.567632,MCH_0035,60.21,27.32,1.54
2025-03-04 15:18:32.567632,MCH_0013,66.36,22.73,1.33
2025-05-18 22:03:32.567632,MCH_0024,74.78,23.39,1.61
2025-05-04 15:48:32.567632,MCH_0023,69.83,34.19,1.43
2025-05-21 16:48:32.567632,MCH_0085,53.98,26.51,1.33
2025-05-07 17:03:32.567632,MCH_0097,85.51,33.76,1.0
2025-03-25 23:03:32.567632,MCH_0096,67.11,33.85,1.55
2025-05-26 17:48:32.567632,MCH_0071,74.62,26.15,1.45
2025-05-31 04:48:32.567632,MCH_0012,59.67,32.79,1.52
2025-04-18 01:33:32.567632,MCH_0088,56.44,35.81,1.0
2025-04-04 18:48:32.567632,MCH_0082,84.17,29.38,1.07
2025-03-20 20:33:32.567632,MCH_0072,76.51,24.51,0.82
2025-03-19 23:18:32.567632,MCH_0042,69.5,34.52,1.67
2025-04-08 09:03:32.567632,MCH_0063,63.88,37.94,1.5
2025-05-10 11:18:32.567632,MCH_0079,67.31,24.9,0.47
2025-03-05 01:48:32.567632,MCH_0076,93.11,30.6,1.49
2025-04-07 14:48:32.567632,MCH_0012,77.83,32.05,1.31
2025-03-20 13:33:32.567632,MCH_0037,67.47,30.34,1.92
2025-03-23 12:33:32.567632,MCH_0065,58.1,28.72,0.8
2025-04-16 22:18:32.567632,MCH_0001,72.52,33.02,1.03
2025-03-06 06:03:32.567632,MCH_0008,61.02,33.79,1.7
2025-04-12 02:18:32.567632,MCH_0022,80.2,20.41,1.18
2025-04-16 03:18:32.567632,MCH_0049,60.46,35.26,0.77
2025-05-21 19:33:32.567632,MCH_0026,82.85,35.24,0.98
2025-04-14 15:03:32.567632,MCH_0072,95.45,30.21,0.82
2025-06-02 15:03:32.567632,MCH_0085,94.55,29.55,1.2
2025-06-07 15:18:32.567632,MCH_0076,65.27,30.06,1.31
2025-03-13 14:33:32.567632,MCH_0098,95.69,29.68,1.07
2025-03-16 03:03:32.567632,MCH_0077,58.73,29.79,0.94
2025-03-31 02:03:32.567632,MCH_0046,59.13,31.53,0.64
2025-03-15 12:33:32.567632,MCH_0061,65.8,31.97,1.44
2025-05-10 23:03:32.567632,MCH_0010,82.32,28.98,1.01
2025-04-22 06:03:32.567632,MCH_0011,70.49,29.39,0.55
2025-04-12 03:48:32.567632,MCH_0059,76.79,28.32,1.33
2025-05-07 19:03:32.567632,MCH_0080,82.83,29.35,1.05
2025-03-07 23:48:32.567632,MCH_0049,65.23,24.62,1.09
2025-06-03 22:48:32.567632,MCH_0030,81.22,28.37,1.02
2025-04-19 00:03:32.567632,MCH_0064,70.61,24.94,1.43
2025-05-20 17:33:32.567632,MCH_0028,86.86,35.0,0.91
2025-05-21 22:18:32.567632,MCH_0003,66.69,19.59,0.83
2025-04-14 07:18:32.567632,MCH_0008,75.78,38.97,1.66
2025-05-15 05:48:32.567632,MCH_0060,73.9,29.84,0.96
2025-06-01 21:33:32.567632,MCH_0064,81.26,32.49,0.78
2025-06-07 15:48:32.567632,MCH_0095,70.31,29.37,1.49
2025-05-28 08:03:32.567632,MCH_0002,67.87,29.85,1.66
2025-05-02 05:03:32.567632,MCH_0066,74.55,28.37,1.49
2025-05-31 13:18:32.567632,MCH_0071,72.2,23.01,1.15
2025-05-12 06:48:32.567632,MCH_0055,68.13,24.38,1.16
2025-03-27 15:33:32.567632,MCH_0016,79.95,35.36,1.19
2025-03-19 01:18:32.567632,MCH_0079,79.25,24.73,1.31
2025-05-04 08:03:32.567632,MCH_0067,86.57,34.19,1.44
2025-05-13 07:18:32.567632,MCH_0065,66.62,32.67,1.24
2025-04-30 05:48:32.567632,MCH_0061,91.72,30.05,1.58
2025-05-03 09:48:32.567632,MCH_0003,95.02,26.09,1.3
2025-06-11 22:03:32.567632,MCH_0096,79.5,35.06,1.37
2025-03-12 14:33:32.567632,MCH_0040,79.52,31.98,0.7
2025-03-20 19:33:32.567632,MCH_0017,83.88,17.52,1.65
2025-06-01 15:33:32.567632,MCH_0083,76.06,30.9,1.01
2025-05-27 21:03:32.567632,MCH_0027,77.9,25.36,0.51
2025-04-08 01:03:32.567632,MCH_0038,73.12,33.4,1.0
2025-04-24 07:18:32.567632,MCH_0007,85.54,37.89,1.14
2025-04-15 06:03:32.567632,MCH_0013,70.18,33.54,1.25
2025-04-25 06:18:32.567632,MCH_0018,71.51,37.75,1.57
2025-03-01 10:03:32.567632,MCH_0041,69.91,26.06,1.33
2025-05-25 01:03:32.567632,MCH_0059,63.54,32.02,1.22
2025-04-18 19:48:32.567632,MCH_0019,58.52,32.28,1.21
2025-05-07 21:03:32.567632,MCH_0067,71.89,32.25,1.03
2025-03-22 04:18:32.567632,MCH_0068,79.86,26.41,1.21
2025-05-27 09:18:32.567632,MCH_0057,64.76,22.81,1.15
2025-03-22 21:03:32.567632,MCH_0052,72.01,21.7,1.01
2025-03-22 19:48:32.567632,MCH_0050,86.47,31.32,1.11
2025-06-07 14:33:32.567632,MCH_0023,68.81,26.07,1.41
2025-03-20 09:18:32.567632,MCH_0008,67.61,25.98,0.9
2025-04-29 15:48:32.567632,MCH_0088,83.1,24.72,0.86
2025-04-22 20:03:32.567632,MCH_0072,73.94,25.5,1.31
2025-03-19 12:33:32.567632,MCH_0039,76.3,23.54,1.53
2025-03-29 03:03:32.567632,MCH_0025,76.69,29.62,1.3
2025-04-12 03:18:32.567632,MCH_0048,73.46,27.59,1.62
2025-05-06 17:48:32.567632,MCH_0030,67.28,32.11,1.03
2025-05-11 20:48:32.567632,MCH_0093,78.22,34.72,0.59
2025-03-05 00:03:32.567632,MCH_0076,78.63,38.99,1.55
2025-03-27 00:48:32.567632,MCH_0020,69.52,21.7,1.44
2025-03-21 15:48:32.567632,MCH_0083,75.0,31.58,1.1
2025-04-25 20:48:32.567632,MCH_0041,70.36,39.28,0.74
2025-03-03 18:18:32.567632,MCH_0009,68.33,31.46,1.08
2025-04-02 14:33:32.567632,MCH_0015,62.06,26.21,0.89
2025-03-05 07:18:32.567632,MCH_0004,68.17,26.5,1.86
2025-05-07 05:48:32.567632,MCH_0093,82.36,38.3,1.04
2025-04-20 19:03:32.567632,MCH_0039,77.04,27.77,1.33
2025-03-03 01:03:32.567632,MCH_0016,66.67,36.12,1.24
2025-03-23 11:33:32.567632,MCH_0082,87.93,31.33,1.56
2025-05-05 04:18:32.567632,MCH_0084,67.81,29.11,0.81
2025-03-09 09:18:32.567632,MCH_0051,73.03,24.11,0.83
2025-05-16 15:48:32.567632,MCH_0016,71.68,24.78,0.93
2025-04-23 05:33:32.567632,MCH_0075,61.26,30.55,1.7
2025-05-10 05:18:32.567632,MCH_0054,88.64,31.96,0.99
2025-05-14 07:18:32.567632,MCH_0017,74.26,29.19,0.85
2025-05-19 05:18:32.567632,MCH_0030,77.47,31.62,1.67
2025-05-25 03:03:32.567632,MCH_0020,98.61,22.44,0.82
2025-04-10 06:03:32.567632,MCH_0081,74.96,31.19,0.88
2025-03-09 08:48:32.567632,MCH_0007,87.16,23.74,0.92
2025-04-18 06:33:32.567632,MCH_0071,73.64,30.74,1.14
2025-04-22 12:03:32.567632,MCH_0078,99.12,33.43,1.3
2025-03-23 19:03:32.567632,MCH_0002,67.33,25.98,1.54
2025-05-03 21:18:32.567632,MCH_0049,77.41,36.35,0.47
2025-06-07 05:18:32.567632,MCH_0073,69.99,33.77,1.2
2025-03-15 02:03:32.567632,MCH_0087,90.55,34.11,1.4
2025-06-09 09:03:32.567632,MCH_0008,68.51,32.21,1.53
2025-03-25 20:03:32.567632,MCH_0014,64.69,28.4,0.81
2025-04-18 05:03:32.567632,MCH_0014,83.85,18.49,0.59
2025-04-16 01:33:32.567632,MCH_0055,45.21,28.8,1.46
2025-04-27 12:48:32.567632,MCH_0048,83.31,28.27,1.39
2025-05-14 03:33:32.567632,MCH_0030,47.19,23.41,1.42
2025-03-18 12:48:32.567632,MCH_0020,76.44,35.14,1.9
2025-04-25 00:03:32.567632,MCH_0042,87.16,40.04,1.65
2025-06-06 23:48:32.567632,MCH_0075,69.53,24.47,1.13
2025-05-02 05:33:32.567632,MCH_0064,73.43,30.82,0.9
2025-05-29 17:48:32.567632,MCH_0065,66.79,33.5,0.99
2025-04-18 14:33:32.567632,MCH_0023,81.2,35.37,1.06
2025-05-16 08:03:32.567632,MCH_0052,87.41,28.31,1.67
2025-04-06 19:33:32.567632,MCH_0082,78.15,27.41,0.98
2025-06-12 16:33:32.567632,MCH_0007,65.05,22.19,1.16
2025-05-23 01:03:32.567632,MCH_0015,53.79,24.89,0.7
2025-05-18 05:48:32.567632,MCH_0095,68.08,26.9,1.08
2025-03-25 20:33:32.567632,MCH_0031,68.52,35.21,1.42
2025-05-01 18:03:32.567632,MCH_0085,79.11,33.07,1.1
2025-04-08 10:18:32.567632,MCH_0078,61.01,30.33,1.66
2025-05-26 15:18:32.567632,MCH_0054,68.91,32.4,1.44
2025-05-07 09:18:32.567632,MCH_0011,70.67,28.89,1.2
2025-06-11 06:33:32.567632,MCH_0024,81.71,20.39,1.76
2025-04-08 02:33:32.567632,MCH_0068,71.12,27.76,1.19
2025-05-01 13:33:32.567632,MCH_0012,70.34,32.55,1.28
2025-05-03 02:18:32.567632,MCH_0072,73.39,27.72,1.08
2025-04-13 13:48:32.567632,MCH_0043,61.08,30.46,1.02
2025-06-01 17:03:32.567632,MCH_0027,82.11,33.07,1.08
2025-03-14 12:03:32.567632,MCH_0088,47.85,29.14,2.04
2025-04-03 23:33:32.567632,MCH_0071,75.79,30.38,1.14
2025-04-09 12:33:32.567632,MCH_0059,70.59,31.49,1.13
2025-06-01 16:48:32.567632,MCH_0095,71.28,39.42,1.14
2025-05-31 00:03:32.567632,MCH_0029,83.18,31.59,1.2
2025-04-07 08:18:32.567632,MCH_0046,73.37,40.22,1.84
2025-05-14 05:33:32.567632,MCH_0024,87.54,28.43,1.48
2025-05-19 19:48:32.567632,MCH_0006,68.93,28.61,1.45
2025-06-06 21:48:32.567632,MCH_0013,75.74,30.71,0.99
2025-04-18 01:48:32.567632,MCH_0062,67.88,26.59,1.18
2025-05-16 01:03:32.567632,MCH_0022,63.67,26.32,1.4
2025-04-22 14:18:32.567632,MCH_0057,65.05,28.86,0.66
2025-06-07 10:48:32.567632,MCH_0090,89.53,34.85,1.06
2025-06-05 10:03:32.567632,MCH_0060,79.86,29.55,1.48
2025-03-31 11:18:32.567632,MCH_0051,76.04,30.63,1.13
2025-04-01 09:03:32.567632,MCH_0039,78.09,26.06,1.04
2025-05-28 18:18:32.567632,MCH_0081,83.06,26.64,1.54
2025-03-09 08:18:32.567632,MCH_0079,90.62,34.37,0.95
2025-05-27 06:03:32.567632,MCH_0060,77.58,20.54,1.05
2025-03-28 03:33:32.567632,MCH_0003,85.7,31.0,1.12
2025-03-11 15:33:32.567632,MCH_0009,66.02,26.07,1.28
2025-05-23 15:18:32.567632,MCH_0096,74.25,33.24,0.92
2025-06-06 10:03:32.567632,MCH_0088,79.39,26.97,1.0
2025-05-09 16:03:32.567632,MCH_0037,68.71,27.04,1.18
2025-03-17 08:18:32.567632,MCH_0092,77.24,31.4,1.54
2025-06-12 08:03:32.567632,MCH_0072,77.22,37.52,0.99
2025-05-14 15:03:32.567632,MCH_0047,76.59,38.24,1.27
2025-03-31 12:18:32.567632,MCH_0048,55.38,32.52,1.12
2025-03-11 02:48:32.567632,MCH_0059,84.26,31.63,1.28
2025-04-17 15:48:32.567632,MCH_0026,80.34,25.58,0.86
2025-05-08 12:48:32.567632,MCH_0059,84.59,35.15,0.98
2025-06-08 18:18:32.567632,MCH_0022,76.72,34.86,0.92
2025-06-11 23:18:32.567632,MCH_0014,77.99,24.71,1.49
2025-03-16 10:48:32.567632,MCH_0059,85.85,31.88,1.12
2025-04-30 00:03:32.567632,MCH_0023,78.01,29.86,1.17
2025-05-21 03:48:32.567632,MCH_0094,82.57,25.42,1.07
2025-03-21 23:33:32.567632,MCH_0008,78.0,33.19,1.24
2025-05-28 09:33:32.567632,MCH_0068,72.32,39.93,1.37
2025-03-03 09:33:32.567632,MCH_0046,67.86,30.19,1.06
2025-05-12 02:03:32.567632,MCH_0075,85.07,41.37,1.0
2025-04-20 16:48:32.567632,MCH_0085,72.56,34.92,1.41
2025-05-09 19:18:32.567632,MCH_0015,84.99,34.06,1.52
2025-03-21 13:18:32.567632,MCH_0022,91.44,33.32,0.59
2025-05-30 08:03:32.567632,MCH_0021,73.77,28.59,1.14
2025-03-22 00:18:32.567632,MCH_0058,75.32,25.16,1.44
2025-05-11 06:48:32.567632,MCH_0052,75.44,34.21,1.56
2025-05-26 16:03:32.567632,MCH_0048,67.35,31.58,1.57
2025-05-01 11:33:32.567632,MCH_0083,78.75,34.97,1.3
2025-05-11 19:48:32.567632,MCH_0075,84.81,43.33,1.7
2025-03-18 12:33:32.567632,MCH_0048,77.11,35.09,1.59
2025-05-12 12:33:32.567632,MCH_0002,82.87,32.24,1.37
2025-03-16 05:48:32.567632,MCH_0020,60.28,26.97,1.04
2025-05-05 22:33:32.567632,MCH_0003,82.5,30.07,1.34
2025-05-18 21:03:32.567632,MCH_0012,82.92,31.53,1.58
2025-04-09 19:18:32.567632,MCH_0007,85.5,26.55,0.82
2025-04-22 13:33:32.567632,MCH_0022,71.23,34.0,1.38
2025-06-09 11:33:32.567632,MCH_0013,66.86,31.96,1.02
2025-05-16 15:03:32.567632,MCH_0086,53.96,33.72,0.77
2025-04-04 21:33:32.567632,MCH_0032,67.81,27.73,1.05
2025-04-18 18:03:32.567632,MCH_0023,75.64,26.8,0.69
2025-04-28 20:33:32.567632,MCH_0094,75.24,29.24,1.42
2025-05-09 06:48:32.567632,MCH_0008,92.8,23.71,0.74
2025-03-13 08:48:32.567632,MCH_0091,72.0,23.55,1.73
2025-06-10 09:18:32.567632,MCH_0031,72.37,30.82,1.42
2025-04-21 07:48:32.567632,MCH_0043,92.49,39.65,1.87
2025-03-09 10:33:32.567632,MCH_0004,88.61,24.73,1.62
2025-03-26 13:33:32.567632,MCH_0041,68.45,28.54,0.47
2025-03-04 03:48:32.567632,MCH_0063,71.67,38.41,0.88
2025-03-21 23:48:32.567632,MCH_0030,81.32,37.16,1.21
2025-04-27 05:33:32.567632,MCH_0100,76.41,28.39,1.32
2025-04-22 03:03:32.567632,MCH_0045,83.41,32.08,1.19
2025-05-21 16:48:32.567632,MCH_0049,98.02,24.77,1.59
2025-03-20 23:48:32.567632,MCH_0004,72.23,26.83,1.49
2025-03-16 08:03:32.567632,MCH_0016,86.6,31.65,0.85
2025-05-26 02:18:32.567632,MCH_0008,68.41,31.8,1.42
2025-03-12 17:33:32.567632,MCH_0095,56.75,26.21,0.68
2025-03-27 17:48:32.567632,MCH_0059,85.53,28.66,1.21
2025-03-24 20:03:32.567632,MCH_0050,76.57,25.51,1.57
2025-04-21 19:03:32.567632,MCH_0039,75.32,24.76,0.92
2025-03-02 05:03:32.567632,MCH_0060,72.05,22.71,1.33
2025-03-21 01:03:32.567632,MCH_0039,71.03,29.33,0.92
2025-05-28 20:18:32.567632,MCH_0040,85.36,31.17,1.36
2025-03-06 19:48:32.567632,MCH_0015,66.23,30.21,1.0
2025-04-29 14:48:32.567632,MCH_0045,85.55,29.79,1.54
2025-06-08 07:03:32.567632,MCH_0006,76.31,32.41,0.47
2025-04-23 05:33:32.567632,MCH_0086,64.44,21.89,1.4
2025-05-03 22:18:32.567632,MCH_0070,82.17,21.47,1.34
2025-05-02 01:03:32.567632,MCH_0027,65.77,24.89,1.35
2025-03-15 04:48:32.567632,MCH_0054,60.14,34.16,1.29
2025-04-22 01:48:32.567632,MCH_0065,64.36,33.6,0.78
2025-06-12 00:48:32.567632,MCH_0042,71.32,29.85,0.77
2025-03-08 20:48:32.567632,MCH_0094,85.96,31.51,1.19
2025-04-15 16:03:32.567632,MCH_0055,72.71,32.55,1.05
2025-04-16 07:48:32.567632,MCH_0008,56.78,25.33,1.2
2025-05-27 14:48:32.567632,MCH_0032,77.03,30.47,1.25
2025-03-11 11:03:32.567632,MCH_0010,102.68,34.2,1.13
2025-05-15 12:18:32.567632,MCH_0003,77.81,17.46,1.59
2025-04-22 06:48:32.567632,MCH_0026,77.22,27.81,1.04
2025-03-26 18:33:32.567632,MCH_0004,98.8,36.4,0.9
2025-04-23 06:33:32.567632,MCH_0062,56.36,33.06,1.86
2025-05-07 21:48:32.567632,MCH_0004,68.11,24.09,1.51
2025-04-28 11:03:32.567632,MCH_0093,83.56,19.13,1.04
2025-03-19 15:03:32.567632,MCH_0081,73.12,29.24,1.19
2025-04-23 03:03:32.567632,MCH_0019,69.63,31.06,1.67
2025-03-15 01:18:32.567632,MCH_0092,89.59,31.02,1.79
2025-05-25 10:03:32.567632,MCH_0068,97.13,27.01,0.84
2025-04-28 06:48:32.567632,MCH_0020,86.22,32.99,1.17
2025-05-15 03:48:32.567632,MCH_0043,61.27,35.19,0.23
2025-04-26 08:33:32.567632,MCH_0092,63.44,30.55,1.57
2025-04-06 15:33:32.567632,MCH_0063,70.72,28.72,1.66
2025-04-07 11:33:32.567632,MCH_0072,61.92,28.67,1.67
2025-05-01 05:18:32.567632,MCH_0032,67.15,35.53,1.15
2025-03-24 22:33:32.567632,MCH_0039,83.52,23.91,0.5
2025-04-21 11:03:32.567632,MCH_0038,77.24,32.72,0.96
2025-06-05 07:03:32.567632,MCH_0067,83.22,32.42,1.04
2025-03-12 21:03:32.567632,MCH_0073,68.38,31.75,0.75
2025-05-17 01:03:32.567632,MCH_0026,66.27,21.91,1.57
2025-03-09 20:18:32.567632,MCH_0069,68.53,33.85,1.38
2025-04-04 00:18:32.567632,MCH_0028,73.46,30.8,1.35
2025-04-24 03:33:32.567632,MCH_0091,65.65,29.48,1.4
2025-03-04 18:03:32.567632,MCH_0053,81.81,28.0,0.71
2025-03-16 21:18:32.567632,MCH_0011,72.31,25.89,1.26
2025-03-02 19:48:32.567632,MCH_0083,106.55,22.74,1.22
2025-05-20 08:18:32.567632,MCH_0002,73.06,31.74,1.72
2025-06-01 13:03:32.567632,MCH_0013,84.65,35.27,1.48
2025-03-15 17:18:32.567632,MCH_0071,81.31,27.79,1.46
2025-03-04 22:48:32.567632,MCH_0013,73.3,33.34,1.36
2025-05-05 07:33:32.567632,MCH_0037,75.92,32.62,1.09
2025-04-19 14:03:32.567632,MCH_0042,79.82,30.28,1.16
2025-03-17 10:18:32.567632,MCH_0057,91.92,18.84,1.59
2025-03-31 02:03:32.567632,MCH_0047,82.53,25.68,1.27
2025-05-02 11:48:32.567632,MCH_0022,74.97,29.03,1.3
2025-03-31 11:48:32.567632,MCH_0057,80.05,28.82,0.86
2025-04-22 07:48:32.567632,MCH_0033,72.74,35.5,0.72
2025-05-18 09:33:32.567632,MCH_0053,80.79,31.81,1.56
2025-04-17 11:18:32.567632,MCH_0077,83.64,25.95,0.81
2025-06-12 20:18:32.567632,MCH_0036,68.25,38.19,0.89
2025-06-05 14:03:32.567632,MCH_0083,89.81,36.86,1.45
2025-06-02 02:18:32.567632,MCH_0007,65.3,35.45,0.93
2025-04-07 04:03:32.567632,MCH_0068,81.02,20.6,0.54
2025-04-12 00:48:32.567632,MCH_0100,102.78,28.44,0.7
2025-03-25 06:03:32.567632,MCH_0055,82.46,16.14,0.71
2025-04-13 18:18:32.567632,MCH_0002,75.88,28.48,1.06
2025-06-10 23:33:32.567632,MCH_0030,96.07,35.24,1.28
2025-05-09 01:18:32.567632,MCH_0032,88.28,30.63,1.37
2025-03-20 14:33:32.567632,MCH_0028,73.17,29.6,0.71
2025-04-12 22:18:32.567632,MCH_0009,79.11,34.22,0.84
2025-04-22 05:18:32.567632,MCH_0036,71.21,32.03,0.84
2025-05-29 02:33:32.567632,MCH_0030,66.24,29.87,0.95
2025-05-16 15:48:32.567632,MCH_0078,76.01,18.23,1.13
2025-03-15 08:33:32.567632,MCH_0060,80.27,28.25,1.16
2025-04-22 17:33:32.567632,MCH_0069,62.01,30.78,1.06
2025-04-14 12:33:32.567632,MCH_0016,71.22,31.66,0.51
2025-04-22 10:18:32.567632,MCH_0004,62.29,29.57,1.57
2025-04-22 23:03:32.567632,MCH_0008,67.54,23.43,1.28
2025-04-28 17:03:32.567632,MCH_0034,75.26,26.72,1.0
2025-05-02 08:03:32.567632,MCH_0029,74.45,25.05,1.02
2025-04-30 08:03:32.567632,MCH_0054,69.52,16.71,0.93
2025-03-11 01:18:32.567632,MCH_0009,101.88,30.33,0.91
2025-03-11 03:18:32.567632,MCH_0044,63.01,28.97,0.81
2025-03-27 05:18:32.567632,MCH_0007,70.42,29.59,0.66
